2016-01-12 13:01:35,40:a5:ef:06:1f:2f,-63
2016-01-12 13:01:43,40:a5:ef:06:13:e3,-75
2016-01-12 13:01:45,40:a5:ef:06:13:e3,-71
2016-01-12 13:01:51,40:a5:ef:06:1c:ba,-69
2016-01-12 13:01:55,40:a5:ef:06:19:a0,-55
2016-01-12 13:01:57,40:a5:ef:06:1f:2f,-73
2016-01-12 13:02:03,40:a5:ef:06:13:e3,-61
2016-01-12 13:02:07,40:a5:ef:06:1c:ba,-61
2016-01-12 13:02:28,40:a5:ef:06:13:e3,-61
2016-01-12 13:02:35,40:a5:ef:06:1c:ba,-57
2016-01-12 13:02:45,40:a5:ef:06:13:e3,-61
2016-01-12 13:02:47,40:a5:ef:06:13:e3,-55
2016-01-12 13:02:51,40:a5:ef:06:19:a0,-59
2016-01-12 13:03:02,40:a5:ef:06:1c:ba,-49
2016-01-12 13:03:11,40:a5:ef:06:19:a0,-41
2016-01-12 13:03:13,40:a5:ef:06:19:a0,-43
2016-01-12 13:03:19,40:a5:ef:06:1c:ba,-31
2016-01-12 13:03:40,40:a5:ef:06:13:e3,-57
2016-01-12 13:03:42,40:a5:ef:06:1f:2f,-51
2016-01-12 13:04:01,40:a5:ef:06:19:a0,-59
2016-01-12 13:04:01,40:a5:ef:06:1f:2f,-63
2016-01-12 13:04:04,40:a5:ef:06:1c:ba,-63
2016-01-12 13:04:06,40:a5:ef:06:19:a0,-61
2016-01-12 13:04:25,40:a5:ef:06:1f:2f,-69
2016-01-12 13:04:39,40:a5:ef:06:13:e3,-75
2016-01-12 13:04:44,40:a5:ef:06:19:a0,-61
2016-01-12 13:05:04,40:a5:ef:06:19:a0,-55
2016-01-12 13:05:05,40:a5:ef:06:1f:2f,-67
2016-01-12 13:05:06,40:a5:ef:06:1f:2f,-71
2016-01-12 13:05:15,40:a5:ef:06:19:a0,-71
