2016-01-12 10:16:59,40:a5:ef:06:19:a0,-55
2016-01-12 10:17:00,40:a5:ef:06:1f:2f,-39
2016-01-12 10:17:02,40:a5:ef:06:19:a0,-51
2016-01-12 10:17:03,40:a5:ef:06:1f:2f,-41
2016-01-12 10:17:04,40:a5:ef:06:1c:ba,-49
2016-01-12 10:17:05,40:a5:ef:06:1c:ba,-53
2016-01-12 10:17:07,40:a5:ef:06:13:e3,-43
2016-01-12 10:17:07,40:a5:ef:06:13:e3,-59
2016-01-12 10:17:09,40:a5:ef:06:19:a0,-49
2016-01-12 10:17:10,40:a5:ef:06:1f:2f,-43
2016-01-12 10:17:11,40:a5:ef:06:1c:ba,-47
2016-01-12 10:17:13,40:a5:ef:06:13:e3,-47
2016-01-12 10:17:13,40:a5:ef:06:19:a0,-55
2016-01-12 10:17:13,40:a5:ef:06:1f:2f,-53
2016-01-12 10:17:14,40:a5:ef:06:1f:2f,-51
2016-01-12 10:17:17,40:a5:ef:06:13:e3,-43
2016-01-12 10:17:17,40:a5:ef:06:13:e3,-51
2016-01-12 10:17:19,40:a5:ef:06:19:a0,-53
2016-01-12 10:17:20,40:a5:ef:06:1f:2f,-41
2016-01-12 10:17:21,40:a5:ef:06:1c:ba,-47
2016-01-12 10:17:23,40:a5:ef:06:13:e3,-47
2016-01-12 10:17:25,40:a5:ef:06:19:a0,-57
2016-01-12 10:17:25,40:a5:ef:06:19:a0,-59
2016-01-12 10:17:27,40:a5:ef:06:1f:2f,-45
2016-01-12 10:17:27,40:a5:ef:06:1f:2f,-43
2016-01-12 10:17:31,40:a5:ef:06:13:e3,-51
2016-01-12 10:17:35,40:a5:ef:06:19:a0,-57
2016-01-12 10:17:37,40:a5:ef:06:1f:2f,-41
2016-01-12 10:17:37,40:a5:ef:06:1c:ba,-51
2016-01-12 10:17:39,40:a5:ef:06:13:e3,-51
2016-01-12 10:17:41,40:a5:ef:06:19:a0,-51
2016-01-12 10:17:41,40:a5:ef:06:19:a0,-49
2016-01-12 10:17:42,40:a5:ef:06:1f:2f,-47
2016-01-12 10:17:43,40:a5:ef:06:1c:ba,-51
2016-01-12 10:17:45,40:a5:ef:06:13:e3,-47
2016-01-12 10:17:48,40:a5:ef:06:1f:2f,-51
2016-01-12 10:17:49,40:a5:ef:06:1c:ba,-49
2016-01-12 10:17:50,40:a5:ef:06:1c:ba,-43
2016-01-12 10:17:51,40:a5:ef:06:13:e3,-49
2016-01-12 10:17:52,40:a5:ef:06:19:a0,-45
2016-01-12 10:17:52,40:a5:ef:06:1f:2f,-45
2016-01-12 10:17:54,40:a5:ef:06:1c:ba,-39
2016-01-12 10:17:56,40:a5:ef:06:13:e3,-51
2016-01-12 10:17:57,40:a5:ef:06:19:a0,-47
2016-01-12 10:17:59,40:a5:ef:06:1f:2f,-51
2016-01-12 10:18:01,40:a5:ef:06:1c:ba,-39
2016-01-12 10:18:04,40:a5:ef:06:13:e3,-47
2016-01-12 10:18:04,40:a5:ef:06:19:a0,-45
2016-01-12 10:18:06,40:a5:ef:06:1f:2f,-41
2016-01-12 10:18:07,40:a5:ef:06:1c:ba,-47
2016-01-12 10:18:08,40:a5:ef:06:13:e3,-45
2016-01-12 10:18:10,40:a5:ef:06:19:a0,-61
2016-01-12 10:18:10,40:a5:ef:06:1f:2f,-49
2016-01-12 10:18:11,40:a5:ef:06:1f:2f,-51
2016-01-12 10:18:12,40:a5:ef:06:13:e3,-41
2016-01-12 10:18:13,40:a5:ef:06:19:a0,-41
2016-01-12 10:18:14,40:a5:ef:06:1f:2f,-47
2016-01-12 10:18:15,40:a5:ef:06:1c:ba,-45
2016-01-12 10:18:17,40:a5:ef:06:13:e3,-49
2016-01-12 10:18:19,40:a5:ef:06:19:a0,-43
2016-01-12 10:18:21,40:a5:ef:06:1f:2f,-41
2016-01-12 10:18:23,40:a5:ef:06:1c:ba,-39
2016-01-12 10:18:30,40:a5:ef:06:19:a0,-55
2016-01-12 10:18:30,40:a5:ef:06:19:a0,-49
2016-01-12 10:18:32,40:a5:ef:06:1c:ba,-35
2016-01-12 10:18:34,40:a5:ef:06:13:e3,-45
2016-01-12 10:18:35,40:a5:ef:06:19:a0,-55
2016-01-12 10:18:38,40:a5:ef:06:1f:2f,-45
2016-01-12 10:18:38,40:a5:ef:06:1c:ba,-43
2016-01-12 10:18:39,40:a5:ef:06:1c:ba,-35
2016-01-12 10:18:41,40:a5:ef:06:13:e3,-49
2016-01-12 10:18:44,40:a5:ef:06:19:a0,-43
2016-01-12 10:18:46,40:a5:ef:06:1f:2f,-41
2016-01-12 10:18:50,40:a5:ef:06:1c:ba,-33
2016-01-12 10:18:53,40:a5:ef:06:13:e3,-41
2016-01-12 10:18:54,40:a5:ef:06:19:a0,-45
2016-01-12 10:18:56,40:a5:ef:06:1f:2f,-47
2016-01-12 10:18:59,40:a5:ef:06:1c:ba,-35
2016-01-12 10:19:05,40:a5:ef:06:13:e3,-43
2016-01-12 10:19:12,40:a5:ef:06:19:a0,-41
2016-01-12 10:19:15,40:a5:ef:06:1f:2f,-41
2016-01-12 10:19:15,40:a5:ef:06:1f:2f,-43
2016-01-12 10:19:18,40:a5:ef:06:1c:ba,-39
2016-01-12 10:19:27,40:a5:ef:06:19:a0,-41
2016-01-12 10:19:32,40:a5:ef:06:1c:ba,-41
2016-01-12 10:19:34,40:a5:ef:06:13:e3,-43
2016-01-12 10:19:35,40:a5:ef:06:19:a0,-49
2016-01-12 10:19:36,40:a5:ef:06:1f:2f,-41
2016-01-12 10:19:36,40:a5:ef:06:1f:2f,-39
2016-01-12 10:19:37,40:a5:ef:06:1c:ba,-23
2016-01-12 10:19:38,40:a5:ef:06:13:e3,-33
2016-01-12 10:19:41,40:a5:ef:06:19:a0,-45
2016-01-12 10:19:42,40:a5:ef:06:1f:2f,-47
2016-01-12 10:19:43,40:a5:ef:06:1c:ba,-45
2016-01-12 10:19:43,40:a5:ef:06:13:e3,-41
2016-01-12 10:19:46,40:a5:ef:06:19:a0,-37
2016-01-12 10:19:48,40:a5:ef:06:1c:ba,-51
2016-01-12 10:19:48,40:a5:ef:06:1c:ba,-41
2016-01-12 10:19:48,40:a5:ef:06:19:a0,-39
2016-01-12 10:19:49,40:a5:ef:06:13:e3,-45
2016-01-12 10:19:50,40:a5:ef:06:19:a0,-49
2016-01-12 10:19:50,40:a5:ef:06:19:a0,-65
2016-01-12 10:19:53,40:a5:ef:06:13:e3,-53
2016-01-12 10:19:53,40:a5:ef:06:19:a0,-61
2016-01-12 10:19:54,40:a5:ef:06:19:a0,-55
2016-01-12 10:19:57,40:a5:ef:06:19:a0,-67
2016-01-12 10:19:57,40:a5:ef:06:1f:2f,-51
2016-01-12 10:19:59,40:a5:ef:06:1c:ba,-59
2016-01-12 10:20:00,40:a5:ef:06:13:e3,-51
2016-01-12 10:20:01,40:a5:ef:06:19:a0,-67
2016-01-12 10:20:01,40:a5:ef:06:19:a0,-65
2016-01-12 10:20:01,40:a5:ef:06:1f:2f,-63
2016-01-12 10:20:04,40:a5:ef:06:1c:ba,-65
2016-01-12 10:20:04,40:a5:ef:06:1c:ba,-61
2016-01-12 10:20:04,40:a5:ef:06:13:e3,-61
2016-01-12 10:20:06,40:a5:ef:06:19:a0,-73
2016-01-12 10:20:08,40:a5:ef:06:1f:2f,-63
2016-01-12 10:20:12,40:a5:ef:06:1c:ba,-53
2016-01-12 10:20:15,40:a5:ef:06:1f:2f,-63
2016-01-12 10:20:16,40:a5:ef:06:1c:ba,-59
2016-01-12 10:20:18,40:a5:ef:06:13:e3,-65
2016-01-12 10:20:19,40:a5:ef:06:19:a0,-75
2016-01-12 10:20:21,40:a5:ef:06:1f:2f,-65
2016-01-12 10:20:21,40:a5:ef:06:1f:2f,-73
2016-01-12 10:20:22,40:a5:ef:06:1c:ba,-63
2016-01-12 10:20:22,40:a5:ef:06:1c:ba,-59
2016-01-12 10:20:23,40:a5:ef:06:13:e3,-69
2016-01-12 10:20:23,40:a5:ef:06:13:e3,-69
2016-01-12 10:20:26,40:a5:ef:06:19:a0,-77
2016-01-12 10:20:27,40:a5:ef:06:1c:ba,-61
2016-01-12 10:20:29,40:a5:ef:06:13:e3,-73
2016-01-12 10:20:29,40:a5:ef:06:13:e3,-77
2016-01-12 10:20:30,40:a5:ef:06:19:a0,-71
2016-01-12 10:20:32,40:a5:ef:06:1c:ba,-59
2016-01-12 10:20:33,40:a5:ef:06:13:e3,-73
2016-01-12 10:20:36,40:a5:ef:06:1c:ba,-59
2016-01-12 10:20:42,40:a5:ef:06:19:a0,-73
2016-01-12 10:20:43,40:a5:ef:06:13:e3,-71
2016-01-12 10:20:46,40:a5:ef:06:19:a0,-75
2016-01-12 10:20:49,40:a5:ef:06:1c:ba,-59
2016-01-12 10:20:49,40:a5:ef:06:13:e3,-69
2016-01-12 10:20:51,40:a5:ef:06:19:a0,-75
2016-01-12 10:20:56,40:a5:ef:06:1f:2f,-61
2016-01-12 10:20:56,40:a5:ef:06:1f:2f,-59
2016-01-12 10:20:58,40:a5:ef:06:13:e3,-69
2016-01-12 10:21:00,40:a5:ef:06:19:a0,-79
2016-01-12 10:21:03,40:a5:ef:06:1f:2f,-71
2016-01-12 10:21:08,40:a5:ef:06:13:e3,-69
2016-01-12 10:21:10,40:a5:ef:06:19:a0,-77
2016-01-12 10:21:13,40:a5:ef:06:1f:2f,-73
2016-01-12 10:21:14,40:a5:ef:06:1c:ba,-63
2016-01-12 10:21:16,40:a5:ef:06:13:e3,-63
2016-01-12 10:21:20,40:a5:ef:06:1f:2f,-69
2016-01-12 10:21:23,40:a5:ef:06:1c:ba,-65
2016-01-12 10:21:24,40:a5:ef:06:13:e3,-69
2016-01-12 10:21:25,40:a5:ef:06:13:e3,-67
2016-01-12 10:21:29,40:a5:ef:06:1c:ba,-53
2016-01-12 10:21:32,40:a5:ef:06:1f:2f,-59
2016-01-12 10:21:32,40:a5:ef:06:1f:2f,-63
2016-01-12 10:21:33,40:a5:ef:06:1c:ba,-63
2016-01-12 10:21:33,40:a5:ef:06:1c:ba,-57
2016-01-12 10:21:34,40:a5:ef:06:1c:ba,-61
2016-01-12 10:21:37,40:a5:ef:06:19:a0,-61
2016-01-12 10:21:38,40:a5:ef:06:1c:ba,-57
2016-01-12 10:21:38,40:a5:ef:06:1c:ba,-49
2016-01-12 10:21:42,40:a5:ef:06:1f:2f,-55
2016-01-12 10:21:42,40:a5:ef:06:1f:2f,-53
2016-01-12 10:21:44,40:a5:ef:06:1c:ba,-49
2016-01-12 10:21:47,40:a5:ef:06:19:a0,-55
2016-01-12 10:21:49,40:a5:ef:06:1f:2f,-47
2016-01-12 10:21:50,40:a5:ef:06:1c:ba,-49
2016-01-12 10:21:53,40:a5:ef:06:1f:2f,-51
2016-01-12 10:21:57,40:a5:ef:06:1c:ba,-41
2016-01-12 10:21:59,40:a5:ef:06:13:e3,-55
2016-01-12 10:22:01,40:a5:ef:06:19:a0,-57
2016-01-12 10:22:04,40:a5:ef:06:1c:ba,-37
2016-01-12 10:22:04,40:a5:ef:06:13:e3,-51
2016-01-12 10:22:06,40:a5:ef:06:19:a0,-45
2016-01-12 10:22:08,40:a5:ef:06:1f:2f,-61
2016-01-12 10:22:10,40:a5:ef:06:1c:ba,-47
2016-01-12 10:22:14,40:a5:ef:06:13:e3,-45
