2016-01-12 13:02:34,40:a5:ef:06:19:a0,-39
2016-01-12 13:02:36,40:a5:ef:06:13:e3,-57
2016-01-12 13:02:37,40:a5:ef:06:19:a0,-49
2016-01-12 13:02:39,40:a5:ef:06:1f:2f,-49
2016-01-12 13:02:44,40:a5:ef:06:19:a0,-51
2016-01-12 13:02:45,40:a5:ef:06:19:a0,-45
2016-01-12 13:02:49,40:a5:ef:06:1c:ba,-49
2016-01-12 13:02:50,40:a5:ef:06:1c:ba,-73
2016-01-12 13:02:56,40:a5:ef:06:13:e3,-55
2016-01-12 13:02:57,40:a5:ef:06:13:e3,-49
2016-01-12 13:03:05,40:a5:ef:06:19:a0,-51
2016-01-12 13:03:26,40:a5:ef:06:1c:ba,-61
2016-01-12 13:03:28,40:a5:ef:06:13:e3,-67
2016-01-12 13:03:29,40:a5:ef:06:19:a0,-57
2016-01-12 13:03:36,40:a5:ef:06:19:a0,-61
2016-01-12 13:03:50,40:a5:ef:06:13:e3,-67
2016-01-12 13:04:07,40:a5:ef:06:1f:2f,-67
2016-01-12 13:04:10,40:a5:ef:06:1c:ba,-65
2016-01-12 13:04:12,40:a5:ef:06:13:e3,-69
2016-01-12 13:04:19,40:a5:ef:06:13:e3,-75
2016-01-12 13:04:24,40:a5:ef:06:13:e3,-71
2016-01-12 13:04:28,40:a5:ef:06:19:a0,-69
2016-01-12 13:04:34,40:a5:ef:06:13:e3,-69
2016-01-12 13:04:36,40:a5:ef:06:19:a0,-71
2016-01-12 13:04:37,40:a5:ef:06:1f:2f,-69
2016-01-12 13:04:40,40:a5:ef:06:19:a0,-63
2016-01-12 13:04:42,40:a5:ef:06:1f:2f,-71
2016-01-12 13:04:45,40:a5:ef:06:1c:ba,-79
2016-01-12 13:05:17,40:a5:ef:06:13:e3,-61
2016-01-12 13:05:23,40:a5:ef:06:1f:2f,-59
2016-01-12 13:05:29,40:a5:ef:06:19:a0,-35
2016-01-12 13:05:41,40:a5:ef:06:19:a0,-31
2016-01-12 13:05:42,40:a5:ef:06:1f:2f,-45
2016-01-12 13:05:44,40:a5:ef:06:1c:ba,-45
2016-01-12 13:05:47,40:a5:ef:06:13:e3,-45
2016-01-12 13:05:50,40:a5:ef:06:1c:ba,-65
2016-01-12 13:05:56,40:a5:ef:06:19:a0,-53
2016-01-12 13:06:00,40:a5:ef:06:1c:ba,-53
2016-01-12 13:06:06,40:a5:ef:06:13:e3,-49
