2016-01-12 10:16:57,40:a5:ef:06:19:a0,-41
2016-01-12 10:16:58,40:a5:ef:06:1f:2f,-39
2016-01-12 10:17:00,40:a5:ef:06:19:a0,-41
2016-01-12 10:17:01,40:a5:ef:06:1f:2f,-39
2016-01-12 10:17:02,40:a5:ef:06:1c:ba,-41
2016-01-12 10:17:04,40:a5:ef:06:13:e3,-41
2016-01-12 10:17:04,40:a5:ef:06:13:e3,-43
2016-01-12 10:17:05,40:a5:ef:06:13:e3,-59
2016-01-12 10:17:06,40:a5:ef:06:19:a0,-39
2016-01-12 10:17:07,40:a5:ef:06:1f:2f,-37
2016-01-12 10:17:08,40:a5:ef:06:1c:ba,-41
2016-01-12 10:17:08,40:a5:ef:06:1c:ba,-43
2016-01-12 10:17:10,40:a5:ef:06:13:e3,-47
2016-01-12 10:17:10,40:a5:ef:06:13:e3,-49
2016-01-12 10:17:11,40:a5:ef:06:19:a0,-39
2016-01-12 10:17:13,40:a5:ef:06:1f:2f,-37
2016-01-12 10:17:14,40:a5:ef:06:1c:ba,-41
2016-01-12 10:17:15,40:a5:ef:06:13:e3,-41
2016-01-12 10:17:17,40:a5:ef:06:19:a0,-39
2016-01-12 10:17:18,40:a5:ef:06:1f:2f,-41
2016-01-12 10:17:20,40:a5:ef:06:1c:ba,-39
2016-01-12 10:17:21,40:a5:ef:06:13:e3,-43
2016-01-12 10:17:23,40:a5:ef:06:19:a0,-39
2016-01-12 10:17:24,40:a5:ef:06:1f:2f,-43
2016-01-12 10:17:24,40:a5:ef:06:1f:2f,-39
2016-01-12 10:17:27,40:a5:ef:06:13:e3,-43
2016-01-12 10:17:29,40:a5:ef:06:19:a0,-39
2016-01-12 10:17:31,40:a5:ef:06:1f:2f,-39
2016-01-12 10:17:32,40:a5:ef:06:1c:ba,-41
2016-01-12 10:17:33,40:a5:ef:06:13:e3,-45
2016-01-12 10:17:35,40:a5:ef:06:19:a0,-41
2016-01-12 10:17:35,40:a5:ef:06:1f:2f,-45
2016-01-12 10:17:36,40:a5:ef:06:1f:2f,-37
2016-01-12 10:17:37,40:a5:ef:06:1c:ba,-33
2016-01-12 10:17:38,40:a5:ef:06:13:e3,-43
2016-01-12 10:17:40,40:a5:ef:06:19:a0,-37
2016-01-12 10:17:41,40:a5:ef:06:1f:2f,-35
2016-01-12 10:17:43,40:a5:ef:06:1c:ba,-41
2016-01-12 10:17:44,40:a5:ef:06:13:e3,-43
2016-01-12 10:17:46,40:a5:ef:06:19:a0,-41
2016-01-12 10:17:47,40:a5:ef:06:1f:2f,-35
2016-01-12 10:17:49,40:a5:ef:06:1c:ba,-41
2016-01-12 10:17:52,40:a5:ef:06:19:a0,-41
2016-01-12 10:17:55,40:a5:ef:06:1c:ba,-39
2016-01-12 10:17:56,40:a5:ef:06:13:e3,-47
2016-01-12 10:17:56,40:a5:ef:06:13:e3,-45
2016-01-12 10:17:57,40:a5:ef:06:19:a0,-47
2016-01-12 10:17:59,40:a5:ef:06:1f:2f,-41
2016-01-12 10:18:01,40:a5:ef:06:1c:ba,-43
2016-01-12 10:18:01,40:a5:ef:06:1c:ba,-43
2016-01-12 10:18:02,40:a5:ef:06:13:e3,-53
2016-01-12 10:18:03,40:a5:ef:06:13:e3,-53
2016-01-12 10:18:04,40:a5:ef:06:19:a0,-43
2016-01-12 10:18:04,40:a5:ef:06:1f:2f,-37
2016-01-12 10:18:04,40:a5:ef:06:1c:ba,-47
2016-01-12 10:18:04,40:a5:ef:06:13:e3,-55
2016-01-12 10:18:06,40:a5:ef:06:19:a0,-51
2016-01-12 10:18:07,40:a5:ef:06:1f:2f,-49
2016-01-12 10:18:08,40:a5:ef:06:1c:ba,-41
2016-01-12 10:18:10,40:a5:ef:06:13:e3,-43
2016-01-12 10:18:12,40:a5:ef:06:19:a0,-49
2016-01-12 10:18:13,40:a5:ef:06:1f:2f,-55
2016-01-12 10:18:13,40:a5:ef:06:1f:2f,-49
2016-01-12 10:18:15,40:a5:ef:06:13:e3,-59
2016-01-12 10:18:20,40:a5:ef:06:1f:2f,-53
2016-01-12 10:18:21,40:a5:ef:06:1c:ba,-41
2016-01-12 10:18:21,40:a5:ef:06:13:e3,-53
2016-01-12 10:18:22,40:a5:ef:06:19:a0,-43
2016-01-12 10:18:23,40:a5:ef:06:1f:2f,-47
2016-01-12 10:18:25,40:a5:ef:06:1c:ba,-39
2016-01-12 10:18:26,40:a5:ef:06:13:e3,-49
2016-01-12 10:18:26,40:a5:ef:06:13:e3,-47
2016-01-12 10:18:28,40:a5:ef:06:1f:2f,-51
2016-01-12 10:18:30,40:a5:ef:06:1c:ba,-43
2016-01-12 10:18:31,40:a5:ef:06:13:e3,-45
2016-01-12 10:18:32,40:a5:ef:06:19:a0,-47
2016-01-12 10:18:34,40:a5:ef:06:1f:2f,-41
2016-01-12 10:18:35,40:a5:ef:06:1c:ba,-39
